Date,name,daily_return
2016-01-08,All_Weather,-0.0016625277871814559
2016-01-08,Permanent,-0.0026509236049452323
2016-01-08,Golden_Butterfly,-0.004645364564690668
2016-01-11,60_40,-0.0006083973717010416
2016-01-11,All_Weather,-0.007382957419943215
2016-01-11,Permanent,-0.004861400031609953
2016-01-11,Golden_Butterfly,-0.004483268122823514
2016-01-12,60_40,0.005639102308764521
2016-01-12,All_Weather,0.008012331352238222
2016-01-12,Permanent,0.004254674848286788
2016-01-12,Golden_Butterfly,0.00360397273470503
2016-01-13,60_40,-0.01367278546583739
2016-01-13,All_Weather,-0.0025721356582798505
2016-01-13,Permanent,-0.002221309795075621
2016-01-13,Golden_Butterfly,-0.006879776937407489
2016-01-14,60_40,0.009362410955261025
2016-01-14,All_Weather,-0.000678625287417356
2016-01-14,Permanent,-0.0028759537338454155
2016-01-14,Golden_Butterfly,-0.0002220113429994841
2016-01-15,60_40,-0.01203351310464662
2016-01-15,All_Weather,0.00027020681989919915
2016-01-15,Permanent,0.0015322678073435014
2016-01-15,Golden_Butterfly,-0.0015737351927500587
2016-01-19,60_40,0.0003436523480866427
2016-01-19,All_Weather,-0.0017707927326120476
2016-01-19,Permanent,-0.0006869223187312423
2016-01-19,Golden_Butterfly,-0.0024968030775863737
2016-01-20,60_40,-0.007067713191418745
2016-01-20,All_Weather,0.0020747915752947765
2016-01-20,Permanent,0.003211252628235517
2016-01-20,Golden_Butterfly,0.002184224709952387
2016-01-21,60_40,0.002809791375646409
2016-01-21,All_Weather,-0.0003132969392084517
2016-01-21,Permanent,4.2510245731319785e-05
2016-01-21,Golden_Butterfly,-0.00035095181700595113
2016-01-22,60_40,0.012636445502610005
2016-01-22,All_Weather,0.00626735236150866
2016-01-22,Permanent,0.0029383836535403773
2016-01-22,Golden_Butterfly,0.007092925861147625
2016-01-25,60_40,-0.009382649447681746
2016-01-25,All_Weather,-0.002926959143057517
2016-01-25,Permanent,8.049808729149177e-05
2016-01-25,Golden_Butterfly,-0.004638364883541413
2016-01-26,60_40,0.008735853615237543
2016-01-26,All_Weather,0.00679311478646949
2016-01-26,Permanent,0.006362569112690508
2016-01-26,Golden_Butterfly,0.010245681956819075
2016-01-27,60_40,-0.00652061605096832
2016-01-27,All_Weather,-0.0020769939765590273
2016-01-27,Permanent,-0.0018258777011362914
2016-01-27,Golden_Butterfly,-0.0032549484580847166
2016-01-28,60_40,0.0034694330620650415
2016-01-28,All_Weather,0.0023924511285799976
2016-01-28,Permanent,-0.0010456684025884622
2016-01-28,Golden_Butterfly,-0.0003868799931381339
2016-01-29,60_40,0.01588974759477413
2016-01-29,All_Weather,0.012553028223347695
2016-01-29,Permanent,0.009286177965673437
2016-01-29,Golden_Butterfly,0.0139797884063666
2016-02-01,60_40,-0.0006930678082660569
2016-02-01,All_Weather,-0.0023699470610947238
2016-02-01,Permanent,0.0016114117979961762
2016-02-01,Golden_Butterfly,0.0010255721121164019
2016-02-02,60_40,-0.009800253298606232
2016-02-02,All_Weather,0.0014717700472364204
2016-02-02,Permanent,4.1087196096523115e-05
2016-02-02,Golden_Butterfly,-0.004005931471639412
2016-02-03,60_40,0.0035870773557580282
2016-02-03,All_Weather,0.0010506405157875154
2016-02-03,Permanent,0.002187928178981169
2016-02-03,Golden_Butterfly,0.003101798173714254
2016-02-04,60_40,0.001346620998452508
2016-02-04,All_Weather,0.0035383513105948783
2016-02-04,Permanent,0.004722738417373584
2016-02-04,Golden_Butterfly,0.005468780930883765
2016-02-05,60_40,-0.011903267844500798
2016-02-05,All_Weather,-0.0043726616305101995
2016-02-05,Permanent,-0.0004552132062045633
2016-02-05,Golden_Butterfly,-0.004325358896993925
2016-02-08,60_40,-0.006566710808121212
2016-02-08,All_Weather,0.00636658902478815
2016-02-08,Permanent,0.005465857521894435
2016-02-08,Golden_Butterfly,0.0015952492934816487
2016-02-09,60_40,-4.501484337393613e-06
2016-02-09,All_Weather,-0.0016636015918614078
2016-02-09,Permanent,-0.00024091144358540095
2016-02-09,Golden_Butterfly,-0.0013154924741350937
2016-02-10,60_40,0.000475361059450341
2016-02-10,All_Weather,0.00449989917305138
2016-02-10,Permanent,0.00399341874665704
2016-02-10,Golden_Butterfly,0.0032863343817637336
2016-02-11,60_40,-0.007504406582111822
2016-02-11,All_Weather,0.003854366492062722
2016-02-11,Permanent,0.009251151142081193
2016-02-11,Golden_Butterfly,0.004673520501225603
2016-02-12,60_40,0.011123771757181045
2016-02-12,All_Weather,-0.0014207065063780444
2016-02-12,Permanent,-0.000985678747413954
2016-02-12,Golden_Butterfly,0.0026131463650271858
2016-02-16,60_40,0.009121570476691376
2016-02-16,All_Weather,-0.0030981154133326028
2016-02-16,Permanent,-0.0067399986688561064
2016-02-16,Golden_Butterfly,-0.001701765233796615
2016-02-17,60_40,0.009640152463069374
2016-02-17,All_Weather,0.004124140547742794
2016-02-17,Permanent,0.004132269933220023
2016-02-17,Golden_Butterfly,0.006334133679319898
2016-02-18,60_40,-0.0013048899069675324
2016-02-18,All_Weather,0.005814307835930288
2016-02-18,Permanent,0.008467773822700808
2016-02-18,Golden_Butterfly,0.006494488778335361
2016-02-19,60_40,-0.00021170152856964108
2016-02-19,All_Weather,-0.0009578809771310093
2016-02-19,Permanent,-0.0015151713443233294
