Date,AGG,BIL,DBC,GLD,IEF,SHY,SPY,TLT,VBR,VV
2019-01-09,88.581298828125,77.67505645751953,13.641585350036621,122.30999755859375,89.52479553222656,72.5510025024414,233.33181762695312,101.27015686035156,105.43692016601562,107.08473205566406
2019-01-10,88.48151397705078,77.68353271484375,13.606176376342773,121.58999633789062,89.48169708251953,72.55965423583984,234.1548614501953,100.61863708496094,106.05686950683594,107.53646087646484
2019-01-11,88.60623931884766,77.70052337646484,13.56191349029541,121.80000305175781,89.74881744384766,72.60304260253906,234.2453155517578,101.01124572753906,106.28388977050781,107.50032043457031
2019-01-14,88.48151397705078,77.6920394897461,13.446832656860352,122.08999633789062,89.6971435546875,72.60304260253906,232.81622314453125,100.63534545898438,105.6988525390625,106.87696075439453
2019-01-15,88.49812316894531,77.70901489257812,13.55306339263916,121.87999725341797,89.61093139648438,72.6291275024414,235.48448181152344,100.267822265625,106.21403503417969,108.09661102294922
2019-01-16,88.57298278808594,77.71751403808594,13.623881340026855,122.2699966430664,89.5592269897461,72.61177062988281,236.05435180664062,100.36805725097656,107.10468292236328,108.33150482177734
2019-01-17,88.50643920898438,77.73448181152344,13.632733345031738,122.11000061035156,89.39555358886719,72.60304260253906,237.8451690673828,100.39312744140625,108.10885620117188,109.18975830078125
2019-01-18,88.43991088867188,77.73448181152344,13.774374008178711,121.0199966430664,89.11125183105469,72.54231262207031,241.01087951660156,99.86687469482422,109.35750579833984,110.61720275878906
2019-01-22,88.51477813720703,77.74295043945312,13.676996231079102,121.44999694824219,89.42141723632812,72.60304260253906,237.7547149658203,100.54346466064453,107.78575134277344,109.16265106201172
2019-01-23,88.60623931884766,77.74295043945312,13.65929126739502,121.27999877929688,89.37834930419922,72.58572387695312,238.25222778320312,100.501708984375,107.55874633789062,109.32527923583984
2019-01-24,88.75595092773438,77.76839447021484,13.694701194763184,121.08999633789062,89.66265106201172,72.64654541015625,238.37884521484375,101.16159057617188,108.30095672607422,109.4698486328125
2019-01-25,88.71435546875,77.75993347167969,13.765521049499512,122.86000061035156,89.45587921142578,72.5943832397461,240.39585876464844,100.67707824707031,109.45355224609375,110.41845703125
2019-01-28,88.66448974609375,77.76839447021484,13.579619407653809,123.29000091552734,89.48169708251953,72.60304260253906,238.56883239746094,100.5769271850586,109.3487548828125,109.56017303466797
2019-01-29,88.89730834960938,77.76839447021484,13.71240520477295,123.9800033569336,89.74021911621094,72.6378402709961,238.25222778320312,101.08638763427734,109.44480895996094,109.38851165771484
2019-01-30,89.09689331054688,77.7854232788086,13.809782981872559,124.69000244140625,89.94696044921875,72.73330688476562,242.02394104003906,101.01124572753906,110.28306579589844,111.16830444335938
2019-01-31,89.36296844482422,77.7854232788086,13.73896312713623,124.75,90.36051940917969,72.79408264160156,244.14947509765625,101.87995147705078,110.71092987060547,112.1349868774414
2019-02-01,89.17794799804688,77.79310607910156,13.862897872924805,124.5,89.87700653076172,72.70885467529297,244.2671356201172,101.26459503173828,111.06893157958984,112.22532653808594
2019-02-04,89.10291290283203,77.80157470703125,13.871750831604004,123.95999908447266,89.67845916748047,72.70885467529297,245.9856414794922,100.81255340576172,112.02069091796875,112.99325561523438
2019-02-05,89.29463958740234,77.80157470703125,13.809782981872559,124.27999877929688,89.83386993408203,72.70885467529297,247.0166778564453,101.27299499511719,112.40489959716797,113.49915313720703
2019-02-06,89.24465942382812,77.81858825683594,13.827486991882324,123.44000244140625,89.9029312133789,72.74364471435547,246.6910858154297,101.3232421875,112.30013275146484,113.3274917602539
2019-02-07,89.28633117675781,77.81858825683594,13.694701194763184,123.73999786376953,90.19645690917969,72.79586029052734,244.33949279785156,101.99296569824219,111.75875091552734,112.27046966552734
2019-02-08,89.48638916015625,77.83558654785156,13.71240520477295,124.20999908447266,90.31736755371094,72.82198333740234,244.63795471191406,102.42827606201172,111.53173065185547,112.4150390625
